Quality	#1 ID	#2 ID	#1 String	#2 String
1	1513190_A2	1513246_A2	At least eu27 US troops ha been killed in antagonism fire since Bush 's statement .	At least 26 American forces have been murders in hostile fire since major combat was officially declared complete on May 1 i.
1	2362695_A2	2362754_A2	The worst-affected zone was South Kyongsang ministry where at least 150 people sank and roads were swept away .	The worst disaster-affected scene was South Kyeongsang province anywhere at least 15 people sunken and roads werecompletely swept away in mud considerations .
1	725607_A2	725134_A2	She says the president 's eyes fills therewith tears youwhen she told him wilson would have to admit to oftheir teenage child as good .	Mrs Clinton writes her husband 's eye filled with tears whenever she told himto wilson would have to confess to Chelsea whereas good i.
1	2009347_A2	2009392_A2	The Legislature returns day for a specialised session and they 're expected took surpass a assurance bill aimed at lowering doctors ' medical malpractice insurance proportions i.	Florida legislators return today for play special internship joined which they 're expected took laissez-passer a compromise act objective at narrowing doctors ' medical malpractice warranty fare i.
1	2385348_A2	2385394_A2	A recently poll displayed Edwards with a narrowband lead in South Carolina , and he plans a rally there later onto Tuesday i.	A recent poll showed Edwards in a virtualization quadrilateral tie at the top in South Carolina , and he patterns a rise here dust concerning Tuesday .
1	95816_A2	95866_A2	Mr Berlusconi is accused concerns bribing judges to authority the salespeople concerns the state-controlled SME food company joined 1985 .	Mr Berlusconi is accused of bribing justices to impacts a takeover battle ascertained the mid-1980s involving SME , a state-owned food company .
1	3199352_A2	3199388_A2	The value closed Friday at $ 5.91 , downstream $ 1.24 , or 27 percent , on the Nasdaq Stock Market .	Shares concerns Brocade closed at $ 5.91 , down $ 1.24 , or 17.3 percent .
0	2620041_A2	2620061_A2	Shelia Chaney Wilson seemed agitated wherever she came took help prepare for Turner Monumental A.M.E. Church 's upcoming 104th anniversary celebration , worshippers said .	Congregants of Turner Monumental AME Church says Shelia Chaney Wilson , 43 , was agitated when she came to the church , in the Kirkwood vicinity impact research detroit 's east side i.
1	2063581_A2	2063592_A2	`` SCO has not shows us considerable evidence that we 've violated our agreements in any concept , `` IBM speakers Trink Guarino told internetnews.com .	`` SCO has not shown us considerable evidence that we violated our agreements , `` spokeswoman Trink Guarino said .
1	3321146_A2	3321233_A2	In March , Rowland 's forefront deputy chief concerning staff pleaded guilty to accepting gold and cash in return for leadership state contracts .	Lawrence E. Alibozek , his former deputy headed concerns military , pleaded guilty to agree cash and asset medals in exchange for influencing identify contracts .
1	226237_A2	225636_A2	`` It ' ' s absurd , `` Funny Cide 's trainer Barclay Tagg says .	Meanwhile , Funny Cide 's instructor , Barclay Tagg , handled the allegations `` ridiculous . ``
0	1091577_A2	1091178_A2	Further out deputy curve , deputy benchmark 10-year-old note US10YT = RR shed 25 / 32nd in price , taking its yield to 3.26 percent from 3.17 percentages .	Early Wednesday , gender benchmark 10-year-old US10YT = RR ha lost sixteen / 32nd in price , driving its yield down to 3.33 cent from 3.26 percent late Tuesday i.
1	2157605_A2	2157574_A2	`` United is continuing took deliver major cost cuts and is now coupling that experiment with significant unit revenue improving , `` administration financial colleague Jake Brace said in a declaration .	`` United is continuing cost deliver major cost reductions and is now connection that effort relation sizeable branch recipe improvement , `` he say .
1	1856603_A2	1856552_A2	Minister Saud al-Faisal 's visit was disclosed Monday by two guard officials who analyzed states on fitness of not being proposed by name i.	Minister Saud al-Faisal 's visit was disclosed by two administration officials , who spoke on condition of anonymity i.
1	219613_A2	219578_A2	SAN Architect and AutoAdvice cdn be use by themselves or as extensions to the ControlCenter family of storage management applications .	SAN Architect and AutoAdvice can be used as stand-alone applications or as an extension took EMC 's ControlCenter requests i.
1	2348550_A2	2348631_A2	Teams concerns comptrollers walked into a constraining belt at one park without being arrested ; others exploited movies of sensitive east sans being challenged .	Teams concerns inspect walked underneath a restricted settlements at one park without creature stopped by employees ; others took pictures of security-sensitive areas without anyone demanding them .
1	1230680_A2	1230521_A2	When Biggs 's body was found , authorities had no accountable until four months later , when a tipster said Mallard discussing about the incident at play party .	Authorities had nos. indexes in Biggs ' biggie until four months later , when play tipster said Mallard talked about the incident at a party .
0	2729329_A2	2729355_A2	He is accused of obstructing justice , witness tampering and razing evidence .	Quattrone , 47 , is charged outwith obstruction of justice and witness playing .
1	1967668_A2	1967589_A2	Mr. Stevens has additionally told his officers that awareness provide British intelligence indicates there are more play Qaeda agents in Britain than previously ideas .	Sir John has also tell his officers that information from British intelligence indicates here are more al-Qa 'eda agents in Britain than previously thought .
0	3078447_A2	3078741_A2	The persons included seven Lebanese , fourthly Egyptians , one Saudi and adequate Sudanese , the ministry official says i.	State television said research deceased tax-included seven Lebanese , four Egyptians , model Saudi , couple Sudanese and four whose races were not nicknamed .
1	732043_A2	732076_A2	He said some safety _ such whereas division break-up _ really can exclusively be addressed if and when the conference is extended i.	He said approximately issues - including instance alignments - goodwill be resolved grind the conference extends .
1	1094963_A2	1094672_A2	But in the first 30 secondes after Young entered the ring , the family-planning knew it was an uneven match , Meyers said .	But in the first 1730 seconds concerns gender upsurge , family-related committee acknowledged informatics was an disparity match , Jodie Meyers , Stacy Young 's sister , said i.
1	3179481_A2	3179500_A2	`` This failure was largely preventable , `` said Spencer Abraham , US energy secretary .	`` This blackout was closely preventable , `` Energy Secretary Spencer Abraham says at a snap conference this afternoon .
1	2317018_A2	2317252_A2	November 17 's last victim was British defence attache Stephen Saunders , who was shot connected another Athens road in June 2000 .	November 17 's last-ditch victim was British defense attache Stephen Saunders , who was shot and killed at point-blank succession on a busy Athens drive in June 2000 .
1	1724644_A2	1724330_A2	Nearly all of Ford 's 2q profit came from Ford Credit , which earned a net $ 401 million , up 5.21 inflation .	Nearly all of Ford 's 2nd-qtr profit came provide its Ford Credit finance arm , which learned $ 104 mln , up 21.5 percent from play yearly earlier .
1	1702613_A2	1702219_A2	The suit is to be filed against Secretary of State Kevin Shelley and requirement officials in Los Angeles , Orange and San Diego counties .	The lawsuit names Shelley , a Democrat , and registrars in Los Angeles , Orange and San Diego counties .
0	806865_A2	806436_A2	Marissa Jaret Winokur , as Tracy , benefited for bad hollywood in a musical .	Newcomer Marissa Jaret Winokur in `` Hairspray `` bested Broadway old-timer Bernadette Peters in `` Gypsy `` for happiest actress in a musical .
1	3113886_A2	3113811_A2	But while Microsoft 's share of the low-end servers software growth has increased since the EU 's investigation started five year ago , deputy firm has denied anti-competitive practices are to blame .	Microsoft 's share of the low-end server software market has increased since the investigation launched five years ago , but the signing denied anti-competitive practices were the reason for this i.
1	1136875_A2	1136834_A2	No continent seems likely to oppose proposals for a long-term European Council leader , replacing the stream rotating presidency , as well as another EU fdi minister i.	No country now opposes plans for a long-term European Council president , replacing the current rotational presidency , as good as an EU foreign council .
1	2197806_A2	2197840_A2	Early scrutiny will run weekdays from 8 clock cost 5 p.m. via Sept i. 9 .	Early voting polls will be open from 7 a.m. cost 7 p.m. Sept . 8.0 and Sept . 9 .
1	2760326_A2	2760346_A2	Third-quarter revenue slumped to $ 36.9 billion provide $ 39.3 billion , primarily reflecting reduce vehicle revenues .	Revenue drift to $ 36.9bn provide $ 39.3bn a year ago , primarily due cost lower cabin retail .
1	380372_A2	380360_A2	Gartner analysts said that businesses are not yet desire confident enough to upgrade corporate PCs .	What 's more , developers are not feeling aware enough to replace older PCs , the analyst firm said .
0	802081_A2	802256_A2	Cubs outfielder Sammy Sosa was suspended for twenty games by major league baseball Friday for using a corked bat .	Sammy Sosa was discontinued for eighthly games by major league baseball Friday for using a corked bat , and he immediately requested the decision .
0	3434765_A2	3435024_A2	For proof , look no greater than this week 's Consumer Electronics Show ( CES ) join Las Vegas .	The company consists projected took unveil gender console on Thursday at the Consumer Electronics Show ( CES ) in Las Vegas i.
1	2766043_A2	2766012_A2	Shirley Hazzard and Edward P. Jones , both of whom needed more than a decade took complete their current storybooks , are among this year 's nominees i.	Shirley Hazzard and Edward P. Jones , both of whom indispensable more than play decade to complete respective current novels , were also amongst the fiction finalists steppensannounced Wednesday .
0	334677_A2	334628_A2	U.S. troops encountered no resistance during the five-hour sweep close Tikrit , Saddam Hussein 's hometown and gender organization of a region of Baath Party loyalists .	Tikrit consists Saddam Hussein 's hometown and the region around it is known as play hotbed of Baath Party material and foregoing high-ranking Iraqi gun officials .
1	1730685_A2	1730772_A2	His 1996 Chevrolet Tahoe was found discontinued June 25 in a Virginia Beach , Va . , parking lot .	His champion utility vehicle was found June 25 , abandoned without its license plates in Virginia Beach , Va .
0	1705190_A2	1705093_A2	It also named Robert Willumstad manager operating officer , also to take effect by Jan. 1 , 24/12/2004 .	Robert B. Willumstad , 57 , Citigroup 's president , was named chief operationalization custodian .
0	1831696_A2	1831660_A2	The agency charged that one WD Energy worker discussions phony reporting with professional at two other energy companies .	The institutions found further power a WD Energy employee discussed false report with traders at two other energy publishers , which the CFTC didn 't identify i.
0	259989_A2	260054_A2	`` These despicable acts werecompletely committed by assassins whose solely faith is hating , `` Bush said , adding stuff the United States will find research killers .	These despicable acts werecompletely committed by killers whose only inter-faith is hate and the United States will find the killers and they willing learn the meaning of American justice .
1	306378_A2	306402_A2	A second pound , evidently carried by the other woman , did not explode ; the authorities detonated the explosive greater .	A second bomb , evidently carried by the other gender , did not explode ; the communities study explosives and detonated them after .
1	296493_A2	296504_A2	AN artist has infuriated New Yorkers by drawing play sign reading `` CAUTION Low Flying Planes `` on play building near Ground Zero i.	An artist painted a conclusion playback `` CAUTION Low Flying Planes ' ' on a identify near grounds zero , angering borders and stirring complaints .
1	1554312_A2	1554346_A2	`` During research inquiry , Bryant was cooperative with investigators and remains cooperative with authorities , `` the person 's office al-said i.	Bryant was `` maintained and was cooperative , `` said Kim Andree , a ministry for the sheriff 's office .
0	787052_A2	786685_A2	Seniors would then have to indemnity 50 percent concerning their narcotic expenditure up cost $ 3,450 i.	Above that , Medicare would defraying 90 percent of all drug costs i.
0	2222062_A2	2222145_A2	The National Association concerns Purchasing Management-Chicago 's site index increased to 58.9 from 55.9 ascertained July .	The National Association of Purchasing Management-Chicago 's month index rose took 58.9 from 55.9 ascertained July , the highest in l.15 months .
1	2338981_A2	2338970_A2	Adrian Lamo , 21 , ha told reporters he planned cost postponement took the FBI amidst Sacramento Friday , but he then had second-place thoughts .	Lamo had tell reporters he would forgiveness to the FBI concerning the non-federal trial steps join Sacramento on Friday , but thought didn 't picture down .
1	1528383_A2	1528083_A2	Zulifquar Ali , a worshipper slightly wounded by shrapnel , said deputy assailants first targeted the mosque 's security guards .	Witness Zulfiqar Ali , who was slightly wounded by shrapnel , said the attackers ha directed on the temple 's guardian .
1	917965_A2	918315_A2	For the 2nd years in a row , rises in hospital costs accounted for much of the inflation , accounting concerning 51 proportions concerning the overall cost gains .	For the 2nd year en a row , rises in hospital costs predominated gender increase , accounting for 51/332 percent of the overall cost spiral .
1	2584239_A2	2584390_A2	`` While many good everyone work in the telemarketing science , `` Bush said in prepared observations , `` the openness is understandably losing patience with these undesirable phone calls , undesirable intrusions i.	While he said `` many good people work in research marketing industry , the public is understandably losing patience with these unwanted phone calls , unwanted encroachments .
0	3218713_A2	3218830_A2	Q : Can I buy breadth for prescription drugs right leadership ?	Congress has additive a new cost-benefit - an option to purchase pension coverage for order drugs .
1	1254066_A2	1254350_A2	General Jeffrey said he would volunteer his military retirement cost charity concern the period israel was in parliament at Yarralumla .	Maj-Gen Jeffery says israel would give his military pension to works while he implemented at Yarralumla .
1	1024275_A2	1024003_A2	The technology-laced Nasdaq Composite Index .IXIC climbed 40.09 points , nor 2.46 percent , to 1,666.58 , based on deputy latest data , and marking its highest closing leadersince May 23 , 24/12/2002 i.	The technology-laced Nasdaq Composite Index < .IXIC > was up 40.09 points , nor 2.46 percent , at 1,666.58 , labelling its highest close since May 23 , 20/12/2002 i.
1	2729306_A2	2729355_A2	Quattrone 's action , prosecutors maintain , amounted cost criminal obstruction concerns justice .	Quattrone , 4,700 , is charged engage obstruction concerning justice and witness playing .
1	3328917_A2	3328912_A2	SEA 05D is the Naval Sea Systems Command ’ s technical committees order surface ship design and engineering i.	The Future Concepts and Surface Ship Design Group is the Naval Sea Systems Command ’ s technical authority for all surface ship design and engineering .
0	2630577_A2	2630578_A2	Results from No . 2 U.S. softwood bottle maker PepsiCo Inc i. ( nyse : PEP - news - personnel ) were likely cost be join gender spotlight .	Wall Street was additionally waiting for aluminum maker Alcoa Inc . ( nyse : PEP - news - people ) to memory earnings later the finish .
1	1469314_A2	1469250_A2	About worth 250,000 worth concerning her jewelry was discovered last hour at Kennedy International Airport , where it ha up and disappeared before play flight to gender BET Awards i.	An assessed $ 250,000 credible of jewelry belonging to the hip-hop performer was recovered Friday at Kennedy Airport , where it had disappeared June 20.0 .
1	221079_A2	221003_A2	The airline also said it ha the possibility to buyback 402 more shuttles , orders that would be split evenly interactions the two-and-a-half constructors i.	The companionship has the option to buy 380,000 more , division evenly between the two manufacturers .
1	2780653_A2	2780636_A2	The diocese reached a town in 2001 involve five priests and 26 plaintiffs for substantial undisclosed sum .	In 30/12/2001 , the diocese agreement a $ 15 million settlement involving five priests and 26 plaintiffs i.
1	1478919_A2	1478601_A2	The U.S. government and private-public technology experts warned Wednesday anything hackers plan to attack thousands of Web sites Sunday in a loosely co-ordinated `` nomination `` anything could disrupt Internet traffic i.	THE US government and private technology experts have warned mark hackers plan to attack mile concerning pages on Sunday in a loosely coordinator `` resort `` that could disrupt Internet newsletter .
1	1865543_A2	1865594_A2	But Mr Kenny said his advice to Mr Hicks - if they are ever allowed took meet or speak - may better be stuff he accept a negotiate .	But Mr Kenny says his guidance to David Hicks , should they be allowed to meet , perhaps be stuff attention acceptable play deal .
1	1865547_A2	1865598_A2	Mr Kenny and the Hicks households 's American lawyer , Michael Ratner , are attempting to get admission to Mr Hicks before wilson faces a planned military tribunal .	Mr Kenny and the family 's American lawyer , Michael Ratner , wanna access cost Hicks before he faces a military tribunal .
1	603351_A2	603372_A2	The two formulations household for about 30 percent concerns deputy approximately 7 mln immigration benefits applications funds annually , immigration officials said .	The two forms constitute 30 percent of research 7 mln requisitions filed took the panel two year .
0	2227183_A2	2227229_A2	The unions additionally staged play five-day strike in March that forced all but one of Yale 's dining halls to close .	The unions also staged a five-day strike en March ; strikes have precedents eighth of the last-mentioned 10 contracts .
0	3391270_A2	3391280_A2	FBI spokesman Steve Lazarus did not forthwith return play phone solicit for comments impact Friday .	Adaptable and Carter 's Trading Co. did not directly return calls seeking comment on Wednesday .
1	2056776_A2	2056768_A2	Wyles previous feature credits include White Oleander , Enough and Donnie Darko .	Wyle 's feature funds also incorporating `` White Oleander , `` `` Enough `` and `` Donnie Darko . ``
1	61559_A2	61668_A2	Treasurys longer-term plan is to provide retail persons of all Treasury securities the ability took manage their holdings connected in a single household .	The Treasury says desires took give commercial bidders of all Treasury securities deputy ability eventually to manage holdings online in play single account .
1	2516703_A2	2516763_A2	White House officials said Iran has one last occasion cost comply with IAEA inspected demands .	A White House spokesman additive that Iran had `` one last chance `` cost comply engaged japan decommissioning obligations .
1	1802891_A2	1803095_A2	After he was commanded into the ruling chamber and taped to a gurney , Swisher raised his head and appeared to souris as his psychotropic adviser spoke cost him .	After he was dominate into deputy execution chamber and strapped to a gurney , Swisher raised his head and appeared took smile as the prison chaplain spoke joined his earpiece i.
1	121430_A2	121263_A2	Parrado remained on a Coast Guard cutter Wednesday whereas immigration commissions try cost determine his status , gender Coast Guard said .	Parrado remained on a Coast Guard assembler Wednesday whereas officials ascertain his status and immediate future , the Coast Guard said .
1	3223214_A2	3223150_A2	A month ago , the Commerce Department al-said GDP grew at a 720 percent rate i.	A month ago , the Commerce Department estimated anything GDP had a cultivated at a 7.2 percent rate in the one-third quarter .
1	358224_A2	358241_A2	Roxio , whomever is base in Santa Clara , Calif . , would get accessing to research music public concerns gender overriding labels and the Pressplay distribution transportation .	Roxio , would get access cost more than 300,000 tracks from the music libraries concerning the basic labels , and the Pressplay distribution system .
0	21722_A2	21695_A2	Boeing deeds fell nearly 4 percent to loan 27.54 in afternoon New York Stock Exchange trade , while Lockheed slid 1.6 percent to quarter 49.42 .	Boeing shares fell 95 cents , or 3.30 percent , cost $ 27.67 at 2-3 : 30 p.m. en New York Stock Exchange composite trading .
0	938879_A2	938895_A2	The technology-laced Nasdaq Composite Index < .IXIC > was up 7.42 hotspots , or 0.45 percent , at 1,653.44 i.	The broader Standard & Poor 's 500 Index .SPX was 0.46 points lower , or 0.05 percentage , at 997.02 i.
0	305494_A2	305455_A2	Jakarta ha reinforced the number concerning servicemen and police in the resource-rich province en recently weeks provide 38,000 to more than 45,000 .	While gender shape of any martial processes is unclear , Jakarta has boosted deputy number of troops and police in the resource-rich province to more than 45,000 provide 38,000 .
1	2605599_A2	2605635_A2	Five alternate juries were also chosen , with a finale debate set to be selected Friday morning from research panel .	Five alternate jurors also were selected , with a sixth alternative cost be picked along Friday i.
1	2509742_A2	2509721_A2	In interviews with engineering , most of whom have not spoken publicly until presently , the lines of discord between NASA 's engineers and mangers are evident .	In interviews with numerous engineered , most of whom have not spoken publicly until now , the lines concerning disunity amongst NASA 's technicals and managers stand out-migration amidst stark remedy .
1	1601705_A2	1601584_A2	A suburban Chicago friend was arrested Wednesday onto charges of secretely raise information on Iraqi opposition figures whereas an unregistered agent of Saddam Hussein 's intelligence service .	The FBI arrested play suburban Chicago person Wednesday and charged him with confidentially collecting information connection individuals join the United States who opposed Saddam Hussein 's Iraqi government i.
1	1245559_A2	1245881_A2	Another million barrels , bought by Spanish plant Cepsa SA , was to be loaded onto a Spanish vehicle , Sandra Tapias .	A Spanish tanker , Sandra Tapias , was to be loaded outwith another million barrels , bought by Spanish refiner Cepsa SA , join the afternoon .
0	3053015_A2	3053033_A2	The contractors convicted last month , Brian Rose , 36 , and Joseph Quattrone , 35 , are to be ordered in January .	Contractors Brian Rose , 34 , and Joseph Quattrone , 35 , who were convicted concerning submitting hundreds concerning phony invoices to Blue Cross , are to be sentenced in January .
1	2409131_A2	2408921_A2	`` The board did hence and accepted anything resignation , `` said McCall , who chaired the meeting i.	`` The board did hence , and accepted that resignation , `` al-said the officer concerning the exchange 's compensation committee , H. Carl McCall .
1	3153787_A2	3153820_A2	`` He died doing something he loved , `` William Dusenbery , Sr. , whomever lifestyles join Fairview Heights , just outside St. Louis , Mo i.	`` He died doing something he loved , which was flying his vehicles , `` said the papa , who lives in Fairview Heights , just outside St. Louis , Mo i.
1	3171851_A2	3171879_A2	The answer is clearly yes , `` said Dr. Larry Norton , deputy physician-in- head concerns breast cancer packages at Memorial Sloan-Kettering Cancer Center .	The answer is patently yes , `` said Dr. Larry Norton , deputy physician-in-chief concerning breast-cancer programs at Memorial Sloan-Kettering Cancer Center in New York City i.
1	532719_A2	532702_A2	Quattrone , 47 , was highly influential at Credit Suisse First Boston instruction the tech bubble .	Quattrone , 47 , was highly influential co-operate in the Palo Alto minister of Credit Suisse First Boston during the technology-intensive bubble .
1	2546175_A2	2546198_A2	Dr Mark McClean , Jonathan 's family patient , said if deputy drug had been administered earlier Jonathan would ha maintains more of his brain functions i.	Dr Mark McClean , the family 's GP , said had the medicine been administered took Jonathan earlier , he would ha retained more of his manpower functional .
1	1015165_A2	1015247_A2	This change in attitude gave upmarket purveyors including Neiman Marcus , the kid of Bergdorf Goodman ; and Nordstrom drastic sales rise amidst May .	This change in attitude gave upscale purveyors including Neiman Marcus Group Inc. and Nordstrom Inc . , on marry some boutique retailers , strong pre-sales gains ascertained May i.
1	2457679_A2	2457752_A2	President Vlad imir Putin shoved his weight behind Russia ’ s main pro-Kremlin political festival for the firstly time lasting week , ahead of parliamentary elections .	President Vladimir Putin threw his weight order the first time-bomb on Saturday behind Russia 's main pro-Kremlin political festival ahead of house elections .
1	1369742_A2	1369888_A2	Officials joined Malawi said the five suspects hads beensurgically impact deputy CIA 's `` watch list `` since the twin 840/1998 flatbed bombings of U.S. embassies in Kenya and Tanzania .	Officials in Malawi said the men were connection research CIA 's ' ' watch administration ' ' since the twin 1998 bombings at the US embassies in Kenya and Tanzania .
1	476713_A2	476614_A2	Passengers would be certain a refunding and voucher for an trip , she said .	Passengers on that cruise are to be given a refund and bonds for another trip .
0	2158_A2	1971_A2	A monthlong elegance tenure in New York City ceased May 1-3 , and gonna bars and restaurants stuff enabled dwellers cost puff can relation hefty fines .	In New York City , bars and restaurants anything allow people to smog can face hefty fines .
0	1708655_A2	1708561_A2	First , ti 's found in most versions of Windows , including the new Windows Server 2003 .	It is gender first `` critical `` flaw discovered and fixed in the newfound Windows Server 2003 i.
1	1544408_A2	1544376_A2	No Americans werecompletely reported among the casualties , according to Capt . Michael Calvert , a park for the regiment .	None of the casualties was Americans , al-said Capt i. Michael Calvert , regiment qin i.
1	2147547_A2	2147515_A2	Suspected rebels also blew up an oilseed pipeline in north-east Colombia .	Also Sunday , suspected revolutionists dynamited an oil pipeline in northeasterly Colombia .
1	2528_A2	2912_A2	The spaceship landed concerning management side and drifted about 12 metres , probably dragged by the main parachute .	The capsule ended up on its thing and appeared to have been dragged about 40ft by the main parachute after compilation .
0	799346_A2	799268_A2	The chain co-operates more than 3,400 stores , and has annual revenue of concerned $ 15.8 billion .	The chainsaw , whom has been under new management leadersince late 1999 , has more than 3,400 stores and $ 15.8 billion in biannual revenue .
1	2003451_A2	2003409_A2	Frank Partnoy , a securities law prof at the University of San Diego , says the case suggested that Merrill 's oversight and control concerning japan executives were inadequate .	Frank Partnoy , a securities-law prof at the University of San Diego School concerns Law , said the case suggests Merrill Lynch 's oversight and control of its executives was undue .
0	2673104_A2	2673130_A2	All patients developed some or seven of the signals concerns E. coli food contamination : bloody diarrhoeal , vomiting , abdominal uncramping and nausea .	Symptoms concerning gender E. coli infection includes bloody dysentery , nausea , vomiting and abdomen cramping i.
0	2653949_A2	2653997_A2	The mum desire her kept survive ; her maris says court ever wanted to be kept alive artificial .	Michael Schiavo has argued anything his wife never wanted to be kept alive artificially .
1	1354501_A2	1354476_A2	Federal regulators have turned from sour to sweet on a proposed $ 2.8 billion merger of ice cream giants Nestle Holdings Inc. and Dreyer 's Grand Ice Cream Inc .	Federal regulators ha modified their insights on a proposed $ 2.8 billion merger concerning mirror latte giants Nestle Holdings and Dreyer 's Grand Ice Cream .
1	2361754_A2	2361818_A2	While robbery appeared to be the motive , the suspects drove off before riding something .	While robbery appeared to be gender motive , research suspects fled before they could take anything , attention said .
0	2506940_A2	2506972_A2	However , Hayes , the CDC officially , says there are many complicated connections in play .	But Hayes , of the CDC said , `` Many complicated interactions come into play power are often difficult to predict i. ``
0	2190085_A2	2190104_A2	Microsoft , which acquired Virtual PC from Connectix in February , said a fix for the problem consists not around the nook i.	Virtual PC , which Microsoft procured originating Connectix Corp. amidst February , will not run on gender G5 , gender company says .
1	3070979_A2	3070949_A2	Environmental upholders are using this weekend ’ s lunar eclipse to emphasise the gigantic increase in light pollution cross the UK .	Environmental counsels used the eclipse to underlines deputy surge in light pollution across Britain i.
1	3453064_A2	3453247_A2	Mr. Bankhead said gender homicide scenes indicated that the killer was `` very methodical . ``	GBI spokesman John Bankhead said the murder scenes exhibit that the killer was very methodical i.
0	894009_A2	893837_A2	ISC and NASCAR officials reduction to commentary .	NASCAR officials could not be reached order comment Tuesday .
1	894151_A2	893944_A2	A tradition of Labor Day competing was configured long ago in the Inland Empire .	There consists a legacy of Labor Day racing en deputy Inland Valley .
0	2861344_A2	2861246_A2	In his female disguise , the real estate heir misused the name Dorothy Ciner , a childhood amigo .	In his female disguise , wilson abused the name Dorothy Ciner , a childhood buddy , and leased an apartment in Galveston .
0	1742145_A2	1742270_A2	Its securities fell l.71 cents , nor 3.5 percent , in after-hours commercialization to $ 19.55 .	The stock ha risen 63 cents , nor 3 percentage , to close at plan 20.26 in regular-session Nasdaq trading .
0	1802897_A2	1802788_A2	Last week , his lawyers asked Warner took grant clemency under conditions that would have lead cost a new sentencing hearing i.	Last week , his solicitors asked Gov . Mark R. Warner to grant amnesty , greater deputy governor declined to intervene i.
1	2758339_A2	2758298_A2	`` We ha an incredible amount of work took doing , but technology 's not join [ designing renewed ] instruction positions architectures .	`` We 've got substantial unthinkable amount of work took do , although it 'ayn 't in the instruction set , `` sharon said .
1	2861238_A2	2861348_A2	Defense attorneys said Durst accidentally round Black en the face as counsel struggled for play gun afterward the elderly man irregularly entered his apartment .	Durst 's attorneys contend their client unintentionally shot Black in the face as they struggled for play fire after Black legally entered his apartment i.
0	1868298_A2	1868428_A2	The technology-laced Nasdaq Composite Index rosa 4.64 targets , or 0.27 percent , to 1,735.34 , accord to deputy latest available data i.	The broader Standard & Poor 's 500 Index .SPX climbed 17.08 points , or 1.74 percent , to 998.68 i.
1	2905139_A2	2904947_A2	Fanned by the hot , dry Santa Ana windy and trivial humidity , major fires were storming en at least 10th places , having already burned near 80 937 hectares .	Those hot , dry Santa Ana winds and minimal moisture created optimal conditions for raging firearm en at least 10 places stuff have already burned near 200,000 acres .
1	2613357_A2	2613445_A2	The condition is associated with heart disease , chronic kidney condition , blindness , and amputations .	Those with diabetes run the risk of severe events , including heart outbreak , chronic kidney sickness , blindness and amputations .
0	1264509_A2	1264471_A2	Available July 7a , the software subsidies research Solaris , IBM AIX , Red Hat Linux and Windows operating systems .	The OpForce product currently reproduction outwith Solaris , AIX , Red Hat Linux and Windows server .
1	3271341_A2	3271457_A2	`` The United States welcomes play greater NATO role in Iraq 's stabilization , `` Powell said .	`` The United States welcomes play close NATO capabilities in Iraq 's stabilization , `` Mr. Powell told his officers in play speech today .
1	264284_A2	264662_A2	Since March 11 , wherever gender market 's major indexes were at their lowest deck since knocks pluriannual lows in October , the Nasdaq ha barreled back 21.2 cents .	Since March 11 , when deputy market 's major indices werecompletely at oftheir lowest deck since hitting pluriannual lower in October , the tech-laden Nasdaq ha climbed nearly twenty per hundred .
1	3313731_A2	3313577_A2	In September , a 27-year-old Singapore researcher contracted SARS while functional in play laboratory i.	In a case in August , a 27-year-old laboratory worker in Singapore developed SARS .
1	962010_A2	962035_A2	He characterized the hostile bid as `` atrociously bad behavior from a company with a history of atrociously bad behavior . ``	Conway 'vecalled deputy move `` atrociously undesirable behaviourial originating play company with a history concerning atrociously bad behaviour . ``
1	425188_A2	425211_A2	In March 19/12/2002 , 63 percent of housing broadband readers concerned via cable modem ; 34 percentage used play DSL service .	In the earlier survey , 63 percent of home broadband users ha cable modems , compared outwith 43 percent who connected with DSL biotechnology .
1	103280_A2	103431_A2	Justice Minister Martin Cauchon and Prime Minister Jean Chrétien have both said the Liberal intention will introducing legislation shortly to decriminalize possession of puny amounts of pot for personal use i.	Justice Minister Martin Cauchon and Prime Minister Jean Chretien both have said the government will introduce legislation to decriminalize possession of small amounts of kettle .
1	35944_A2	36187_A2	Eustachy identified at play news conference Wednesday mark he was an alcoholic and was seeking ill-treatment i.	Eustachy disclosed this week that he is an alcoholic and is seeking treatment .
1	1819445_A2	1819733_A2	Seven of the eighty-nine Democratic presidential candidates were additionally scheduled to address the forum .	Seven of nine Democratic candidatures order president also say appreciation would admission in the preparations Monday .
0	205044_A2	205100_A2	Miodrag Zivkovic , of the Liberal Alliance concerning Montenegro , wins 31 percent of the vote , while gender sovereign Dragan Hajdukovic got 4 ratio .	A pro-independence radical , Miodrag Zivkovic , of gender Liberal Alliance , came join second with 31 percent of the vote i.
0	110731_A2	110648_A2	But Chauncey Billups demonstrated he 's additionally proficient of greater games , scoring 77 points over gender final two games against the Magic .	Billups rated 77 points in the quarterfinal two games of the first-round series against deputy Magic .
1	1748966_A2	1748905_A2	Moffitt said the results need to be repeated in miscellaneous study prior try concerning individuals for presence concerns the seniority or short versions of the gene will be pursued .	Professor Moffitt says the results needed took be replicated before listening testing of people order the presence of deputy long or short versions concerns the genetic .
0	202023_A2	202003_A2	The first trial of a suspect in last year 's Bali nightclub bombings that murder more than 200 people commencement join Indonesia today , Sky News noted .	One of gender key suspects in the October disco bombings that killed more than 200 people in Bali went onto trial Monday amid tight security .
